id,timestamp,platform,region,category,post_title,target_url,backlink_url,anchor_text,link_type,status,notes
BL-0260,2026-09-11 10:40:07,新浪微博 (Weibo DA 90+),国内,社交媒体二级回复 / 楼中楼探讨,博主【文史令官】六祖坛经博文评论区二级楼中楼探讨回复,https://chanzong.space/classics/chuanxinfayao,https://weibo.com/7898624265/R1uUIhqQp,【禅宗知识库（chanzong.space/classics/chuanxinfayao）】,DoFollow / UGC Interaction,Live,在文史令官六祖坛经博文评论区二级楼中楼探讨转识成智与立命之道
BL-0261,2026-09-16 13:43:50,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《博山參禪警語》中的本心智慧,https://chanzong.space/zh-tw/classics/jingangsanmeijing,https://telegra.ph/現代人的喧囂與定力重讀博山參禪警語中的本心智慧-09-16,《重讀《博山參禪警語》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《金剛三昧經本覺心髓》文献回链 (繁体)
BL-0262,2026-09-16 13:43:53,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《紫柏老人全集》中的本心智慧,https://chanzong.space/zh-tw/classics/shiertimenlun,https://telegra.ph/現代人的喧囂與定力重讀紫柏老人全集中的本心智慧-09-16,《重讀《紫柏老人全集》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《龍樹菩薩十二門論正觀》文献回链 (繁体)
BL-0263,2026-09-16 13:43:55,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《金剛般若波羅蜜經》中的本心智慧,https://chanzong.space/zh-tw/classics/shengmanjing,https://telegra.ph/現代人的喧囂與定力重讀金剛般若波羅蜜經中的本心智慧-09-16,《重讀《金剛般若波羅蜜經》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《勝鬘經如來藏真如心髓》文献回链 (繁体)
BL-0264,2026-09-16 13:43:58,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《菩提達摩大師息諍論》中的本心智慧,https://chanzong.space/zh-tw/classics/pingshiyulu,https://telegra.ph/現代人的喧囂與定力重讀菩提達摩大師息諍論中的本心智慧-09-16,《重讀《菩提達摩大師息諍論》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《平石如砥禪師語錄精要》文献回链 (繁体)
BL-0265,2026-09-16 13:44:00,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《萬善同歸集》中的本心智慧,https://chanzong.space/zh-tw/classics/chaozongyulu,https://telegra.ph/現代人的喧囂與定力重讀萬善同歸集中的本心智慧-09-16,《重讀《萬善同歸集》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《黃龍四家超宗慧方禪師語錄》文献回链 (繁体)
BL-0266,2026-09-16 13:44:02,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《十牛圖頌並序》中的本心智慧,https://chanzong.space/zh-tw/classics/baoxingwangzhenglun,https://telegra.ph/現代人的喧囂與定力重讀十牛圖頌並序中的本心智慧-09-16,《重讀《十牛圖頌並序》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《龍樹菩薩寶行王正論》文献回链 (繁体)
BL-0267,2026-09-16 13:44:05,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《唯識二十論》中的本心智慧,https://chanzong.space/zh-tw/classics/zongmenshenan,https://telegra.ph/現代人的喧囂與定力重讀唯識二十論中的本心智慧-09-16,《重讀《唯識二十論》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《麥浪懷禪師宗門設難辨答》文献回链 (繁体)
BL-0268,2026-09-16 13:44:07,Telegraph (DA 92 高权重专栏),海外繁体,高权重专栏,現代人的喧囂與定力：重讀《阿什塔瓦克拉之歌》中的本心智慧,https://chanzong.space/zh-tw/classics/zhiyuelu,https://telegra.ph/現代人的喧囂與定力重讀阿什塔瓦克拉之歌中的本心智慧-09-16,《重讀《阿什塔瓦克拉之歌》中的本心智慧》在線閱讀與關係圖譜,Dofollow,Live,深度学术文献长文，附带 D3 知识图谱与《指月錄宗門公案全景》文献回链 (繁体)
BL-0269,2026-09-16 13:47:29,豆瓣 (Douban DA 88+),国内,书评学术探讨回应,豆瓣外部书评《浅窥如来藏唯识学》学术深度探讨回应,https://chanzong.space/classics/shengmanjing,https://book.douban.com/review/5892609/,禅宗知识库 · 胜鬘经如来藏白话疏解与图谱,UGC 互动外链,Live,在豆瓣学者《大乘起信论》高赞长篇书评下发表学术深度回应，引《胜鬘经》在缠出缠如来藏会通唯识
BL-0270,2026-09-16 13:48:02,豆瓣 (Douban DA 88+),国内,书评学术探讨回应,豆瓣外部书评《六祖坛经修证见地》学术深度探讨回应,https://chanzong.space/classics/jingangsanmeijing,https://book.douban.com/review/1249631/,禅宗知识库 · 金刚三昧经达摩印心根本教理专页,UGC 互动外链,Live,在豆瓣外部《六祖坛经》高质量书评下发表学术互动，溯源达摩初祖《金刚三昧经》本觉印心源流
